Wind,,,,
时间区间,2004-06-01:2020-03-06,1947-01-28:2020-03-05,1975-01-02:2020-03-06,1988-06-23:2020-03-06
频率,日,日,日,日
指标名称,南华综合指数,CRB现货指数:综合,期货收盘价(连续):COMEX黄金,期货结算价(连续):布伦特原油
2018-01-24,"1,405.20",438.83,"1,357.20",70.53
2018-01-25,"1,423.81",439.04,"1,346.70",70.42
2018-01-26,"1,416.22",439.95,"1,352.00",70.52
2018-01-29,"1,417.50",441.54,0.00,69.46
2018-01-30,"1,405.81",442.85,"1,337.50",69.02
2018-01-31,"1,402.74",443.44,"1,344.40",69.05
2018-02-01,"1,395.54",443.38,"1,349.00",69.65
2018-02-02,"1,403.66",443.46,"1,329.80",68.58
2018-02-05,"1,409.32",442.60,"1,338.30",67.62
2018-02-06,"1,400.68",443.15,"1,322.00",66.86
2018-02-07,"1,404.44",442.03,"1,314.60",65.51
2018-02-08,"1,395.37",440.88,"1,317.70",64.81
2018-02-09,"1,387.88",438.40,"1,314.50",62.79
2018-02-12,"1,393.04",439.26,"1,322.20",62.59
2018-02-13,"1,396.74",439.50,"1,329.70",62.72
2018-02-14,"1,408.19",441.07,"1,351.50",64.36
2018-02-15,0.00,440.89,"1,353.20",64.33
2018-02-16,0.00,441.92,"1,347.70",64.84
2018-02-19,0.00,0.00,0.00,65.67
2018-02-20,0.00,441.18,"1,329.00",65.25
2018-02-21,0.00,442.13,"1,324.40",65.42
2018-02-22,"1,410.02",442.46,"1,331.40",66.39
2018-02-23,"1,429.91",442.97,"1,329.80",67.31
2018-02-26,"1,439.84",444.32,"1,340.50",67.50
2018-02-27,"1,437.60",443.28,"1,315.70",66.63
2018-02-28,"1,432.39",443.89,"1,318.10",65.78
2018-03-01,"1,435.66",444.22,"1,318.10",63.83
2018-03-02,"1,434.35",444.11,"1,318.90",64.37
2018-03-05,"1,420.22",445.59,"1,319.30",65.54
2018-03-06,"1,422.04",445.12,"1,333.40",65.79
2018-03-07,"1,411.07",444.58,"1,330.00",64.34
2018-03-08,"1,394.13",447.07,"1,320.90",63.61
2018-03-09,"1,373.03",445.18,"1,321.50",65.49
2018-03-12,"1,371.24",445.49,0.00,64.95
2018-03-13,"1,369.78",446.61,"1,325.30",64.64
2018-03-14,"1,381.94",446.20,"1,324.10",64.89
2018-03-15,"1,377.79",445.49,0.00,65.12
2018-03-16,"1,372.36",443.61,"1,310.10",66.21
2018-03-19,"1,356.55",441.07,"1,316.90",66.05
2018-03-20,"1,352.16",440.16,"1,309.00",67.42
2018-03-21,"1,347.69",440.42,"1,328.80",69.47
2018-03-22,"1,352.35",439.30,0.00,68.91
2018-03-23,"1,314.59",0.00,"1,348.70",70.45
2018-03-26,"1,308.59",437.22,"1,352.20",70.12
2018-03-27,"1,317.14",436.14,"1,341.00",70.11
2018-03-28,"1,305.15",436.09,"1,323.80",69.53
2018-03-29,"1,309.71",436.88,"1,325.00",70.27
2018-03-30,"1,328.01",0.00,0.00,0.00
2018-04-02,"1,334.81",436.29,"1,340.20",67.64
2018-04-03,"1,333.10",437.25,"1,332.20",68.12
2018-04-04,"1,329.53",434.96,"1,332.70",68.02
2018-04-05,0.00,436.63,"1,325.50",68.33
2018-04-06,0.00,436.43,"1,332.20",67.11
2018-04-09,"1,340.17",439.30,"1,336.00",68.65
2018-04-10,"1,345.33",440.13,"1,341.00",71.04
2018-04-11,"1,339.30",440.65,"1,351.70",72.06
2018-04-12,"1,333.51",440.63,"1,334.60",72.02
2018-04-13,"1,338.80",439.73,"1,344.60",72.58
2018-04-16,"1,323.66",439.93,"1,345.40",71.42
2018-04-17,"1,330.94",440.79,"1,348.10",71.58
2018-04-18,"1,343.39",444.35,"1,351.30",73.48
2018-04-19,"1,369.89",445.53,"1,347.10",73.78
2018-04-20,"1,350.53",445.63,"1,336.20",74.06
2018-04-23,"1,368.49",444.41,"1,324.40",74.71
2018-04-24,"1,362.86",444.90,"1,331.70",73.86
2018-04-25,"1,363.24",447.17,"1,322.00",74.00
2018-04-26,"1,357.89",446.29,"1,315.80",74.74
2018-04-27,"1,355.30",441.74,"1,321.70",74.64
2018-04-30,0.00,445.10,"1,313.30",75.17
2018-05-01,0.00,446.50,"1,303.50",73.13
2018-05-02,"1,376.22",445.94,"1,303.70",73.36
2018-05-03,"1,374.75",446.49,0.00,73.62
2018-05-04,"1,374.48",446.43,0.00,74.87
2018-05-07,"1,379.46",445.45,"1,312.50",76.17
2018-05-08,"1,376.76",444.07,"1,308.30",74.85
2018-05-09,"1,366.34",445.11,0.00,77.21
2018-05-10,"1,372.94",444.07,"1,316.70",77.47
2018-05-11,"1,383.31",443.64,0.00,77.12
2018-05-14,"1,383.52",443.62,"1,317.90",78.23
2018-05-15,"1,382.35",442.25,"1,290.30",78.43
2018-05-16,"1,380.23",443.55,"1,288.80",79.28
2018-05-17,"1,377.75",443.39,"1,290.70",79.30
2018-05-18,"1,379.13",444.84,"1,289.60",78.51
2018-05-21,"1,378.60",445.30,"1,292.10",79.22
2018-05-22,"1,371.74",445.98,0.00,79.57
2018-05-23,"1,363.34",445.23,0.00,79.80
2018-05-24,"1,370.80",444.76,0.00,78.79
2018-05-25,"1,367.67",444.76,0.00,76.44
2018-05-28,"1,366.59",0.00,0.00,75.30
2018-05-29,"1,384.38",445.48,0.00,75.39
2018-05-30,"1,374.60",445.87,"1,300.70",77.50
2018-05-31,"1,385.52",446.27,"1,298.00",77.59
2018-06-01,"1,390.29",445.63,"1,293.00",76.79
2018-06-04,"1,384.71",443.49,"1,292.10",75.29
2018-06-05,"1,385.90",443.97,"1,296.30",75.38
2018-06-06,"1,389.66",446.27,"1,296.80",75.36
2018-06-07,"1,397.30",447.02,"1,296.50",77.32
2018-06-08,"1,387.80",450.30,"1,298.60",76.46
2018-06-11,"1,391.72",450.01,"1,299.80",76.46
2018-06-12,"1,399.90",451.96,"1,295.10",75.88
2018-06-13,"1,387.68",451.35,"1,299.00",76.74
2018-06-14,"1,394.65",450.94,"1,301.60",75.94
2018-06-15,"1,395.25",449.96,"1,278.80",73.44
2018-06-18,0.00,446.95,"1,276.70",75.34
2018-06-19,"1,365.16",443.83,"1,272.80",75.08
2018-06-20,"1,374.43",445.16,"1,271.50",74.74
2018-06-21,"1,356.32",444.11,"1,268.30",73.05
2018-06-22,"1,357.29",443.21,"1,270.00",75.55
2018-06-25,"1,358.52",440.30,"1,266.40",74.73
2018-06-26,"1,355.28",439.42,"1,260.30",76.31
2018-06-27,"1,362.31",439.42,"1,252.30",77.62
2018-06-28,"1,371.58",438.33,"1,245.70",77.85
2018-06-29,"1,385.87",439.11,"1,251.40",79.44
2018-07-02,"1,377.88",437.86,"1,240.00",77.30
2018-07-03,"1,375.44",437.34,"1,253.20",77.76
2018-07-04,"1,365.95",0.00,"1,259.90",78.24
2018-07-05,"1,357.53",436.22,"1,256.50",77.39
2018-07-06,"1,356.19",436.81,"1,254.40",77.11
2018-07-09,"1,365.33",438.05,"1,258.10",78.07
2018-07-10,"1,362.27",438.66,"1,254.20",78.86
2018-07-11,"1,355.44",434.89,"1,246.70",73.40
2018-07-12,"1,364.90",436.10,"1,246.70",74.45
2018-07-13,"1,356.35",435.05,"1,247.00",75.33
2018-07-16,"1,354.77",432.95,"1,243.80",71.84
2018-07-17,"1,352.52",432.46,0.00,72.16
2018-07-18,"1,351.04",431.77,"1,223.90",72.90
2018-07-19,"1,358.52",430.58,"1,223.10",72.58
2018-07-20,"1,365.21",432.04,0.00,73.07
2018-07-23,"1,369.80",432.14,"1,222.00",73.06
2018-07-24,"1,373.09",431.48,0.00,73.44
2018-07-25,"1,384.36",432.95,0.00,73.93
2018-07-26,"1,385.59",433.59,"1,227.80",74.54
2018-07-27,"1,398.94",432.82,0.00,74.29
2018-07-30,"1,402.62",432.49,"1,220.30",74.97
2018-07-31,"1,408.34",433.13,"1,223.10",74.25
2018-08-01,"1,400.53",429.28,"1,214.40",72.39
2018-08-02,"1,403.08",427.83,"1,205.80",73.45
2018-08-03,"1,415.34",427.37,"1,212.60",73.21
2018-08-06,"1,435.12",426.79,"1,206.70",73.75
2018-08-07,"1,447.90",425.64,"1,209.70",74.65
2018-08-08,"1,445.72",424.80,"1,209.00",72.28
2018-08-09,"1,447.37",424.12,"1,211.80",72.07
2018-08-10,"1,435.98",421.87,"1,210.40",72.81
2018-08-13,"1,448.57",418.97,"1,192.80",72.61
2018-08-14,"1,443.01",418.03,"1,193.60",72.46
2018-08-15,"1,437.91",414.17,"1,177.10",70.76
2018-08-16,"1,423.74",413.84,"1,180.20",71.43
2018-08-17,"1,434.41",413.50,"1,181.20",71.83
2018-08-20,"1,445.60",414.19,"1,190.00",72.21
2018-08-21,"1,445.39",414.42,"1,190.50",72.63
2018-08-22,"1,447.00",413.66,"1,196.20",74.78
2018-08-23,"1,433.32",412.51,"1,184.90",74.73
2018-08-24,"1,442.45",412.30,"1,206.00",75.82
2018-08-27,"1,431.94",412.84,"1,211.40",76.21
2018-08-28,"1,438.38",412.23,"1,202.30",75.95
2018-08-29,"1,430.49",411.78,"1,202.40",77.14
2018-08-30,"1,432.23",410.96,"1,198.60",77.77
2018-08-31,"1,426.02",411.42,"1,200.40",77.42
2018-09-03,"1,415.18",0.00,0.00,78.15
2018-09-04,"1,415.49",411.23,"1,191.50",78.17
2018-09-05,"1,411.44",409.89,"1,194.60",77.27
2018-09-06,"1,422.77",410.44,"1,198.20",76.50
2018-09-07,"1,417.71",411.77,"1,198.20",76.83
2018-09-10,"1,431.42",413.60,0.00,77.37
2018-09-11,"1,413.28",411.55,"1,196.30",79.06
2018-09-12,"1,413.68",409.53,"1,205.00",79.74
2018-09-13,"1,422.20",409.47,"1,200.00",78.18
2018-09-14,"1,419.91",408.70,"1,205.50",78.09
2018-09-17,"1,417.19",410.51,"1,197.00",78.05
2018-09-18,"1,423.86",410.20,"1,197.60",79.03
2018-09-19,"1,429.43",412.25,0.00,79.40
2018-09-20,"1,431.99",413.55,0.00,78.70
2018-09-21,"1,437.21",414.30,0.00,78.80
2018-09-24,0.00,415.67,0.00,81.20
2018-09-25,"1,438.32",416.76,"1,202.10",81.87
2018-09-26,"1,440.88",416.45,0.00,81.34
2018-09-27,"1,432.81",416.50,"1,181.20",81.72
2018-09-28,"1,433.16",414.95,"1,190.50",82.72
2018-10-01,0.00,415.23,"1,187.20",84.98
2018-10-02,0.00,417.25,"1,202.60",84.80
2018-10-03,0.00,417.68,"1,196.60",86.29
2018-10-04,0.00,0.00,"1,199.00",84.58
2018-10-05,0.00,417.29,"1,202.50",84.16
2018-10-08,"1,450.27",417.43,"1,183.70",83.91
2018-10-09,"1,476.78",418.08,"1,189.10",85.00
2018-10-10,"1,484.18",416.68,"1,192.00",83.09
2018-10-11,"1,464.66",416.68,"1,224.60",80.26
2018-10-12,"1,479.69",417.66,"1,219.40",80.43
2018-10-15,"1,474.07",419.02,"1,225.90",80.78
2018-10-16,"1,461.57",418.83,"1,230.10",81.41
2018-10-17,"1,477.35",417.73,"1,225.90",80.05
2018-10-18,"1,457.52",415.92,0.00,79.29
2018-10-19,"1,452.98",416.67,0.00,79.78
2018-10-22,"1,461.56",416.80,"1,221.00",79.83
2018-10-23,"1,457.05",416.14,"1,231.40",76.44
2018-10-24,"1,464.06",415.42,"1,228.50",76.17
2018-10-25,"1,457.09",415.73,"1,229.60",76.89
2018-10-26,"1,456.65",416.79,"1,234.40",77.62
2018-10-29,"1,441.35",416.40,0.00,77.34
2018-10-30,"1,442.29",415.57,"1,224.60",75.91
2018-10-31,"1,433.02",416.13,"1,216.10",75.47
2018-11-01,"1,415.66",417.76,"1,235.30",72.89
2018-11-02,"1,412.67",417.75,"1,234.60",72.83
2018-11-05,"1,415.87",418.89,"1,233.00",73.17
2018-11-06,"1,409.62",417.36,"1,228.50",72.13
2018-11-07,"1,401.91",417.36,"1,227.80",72.07
2018-11-08,"1,405.33",416.23,"1,224.70",70.65
2018-11-09,"1,396.41",414.26,"1,210.30",70.18
2018-11-12,"1,385.44",415.35,"1,200.80",70.12
2018-11-13,"1,379.70",413.81,"1,202.80",65.47
2018-11-14,"1,375.63",414.52,"1,211.40",66.12
2018-11-15,"1,380.90",415.17,"1,213.90",66.62
2018-11-16,"1,389.46",416.80,"1,222.00",66.76
2018-11-19,"1,382.94",418.10,"1,224.80",66.79
2018-11-20,"1,366.05",416.79,"1,222.00",62.53
2018-11-21,"1,357.44",416.45,"1,226.70",63.48
2018-11-22,"1,350.45",0.00,0.00,62.60
2018-11-23,"1,326.44",415.27,"1,223.40",58.80
2018-11-26,"1,307.29",413.26,"1,222.30",60.48
2018-11-27,"1,298.09",411.73,"1,214.50",60.21
2018-11-28,"1,314.74",413.24,"1,221.10",58.76
2018-11-29,"1,311.37",414.49,"1,224.10",59.51
2018-11-30,"1,317.23",416.18,"1,222.10",58.71
2018-12-03,"1,338.21",418.30,"1,230.20",61.69
2018-12-04,"1,346.40",418.64,"1,238.50",62.08
2018-12-05,"1,353.70",417.02,"1,237.30",61.56
2018-12-06,"1,342.95",416.56,"1,237.20",60.06
2018-12-07,"1,352.76",417.73,"1,249.40",61.67
2018-12-10,"1,345.68",416.78,"1,244.50",59.97
2018-12-11,"1,338.34",414.66,"1,243.00",60.20
2018-12-12,"1,341.30",415.27,"1,245.00",60.15
2018-12-13,"1,353.41",416.20,"1,242.70",61.45
2018-12-14,"1,354.46",414.97,"1,238.00",60.28
2018-12-17,"1,358.49",414.38,"1,245.90",59.61
2018-12-18,"1,351.83",413.38,"1,249.00",56.26
2018-12-19,"1,342.33",412.76,"1,255.80",57.24
2018-12-20,"1,347.55",411.74,"1,260.50",54.35
2018-12-21,"1,344.45",410.80,"1,255.00",53.82
2018-12-24,"1,333.86",410.49,"1,268.50",50.47
2018-12-25,"1,307.47",0.00,0.00,0.00
2018-12-26,"1,312.09",410.66,"1,277.40",54.47
2018-12-27,"1,323.05",409.95,"1,276.70",52.16
2018-12-28,"1,325.01",408.65,"1,283.40",52.20
2018-12-31,0.00,409.17,"1,284.70",53.80
2019-01-02,"1,314.45",409.43,"1,286.50",54.91
2019-01-03,"1,333.19",410.92,"1,296.20",55.95
2019-01-04,"1,351.42",412.94,"1,286.20",57.06
2019-01-07,"1,358.59",413.58,"1,290.30",57.33
2019-01-08,"1,355.02",413.63,"1,286.20",58.72
2019-01-09,"1,361.24",412.56,"1,294.70",61.44
2019-01-10,"1,359.48",411.00,"1,287.10",61.68
2019-01-11,"1,365.79",411.81,"1,287.90",60.48
2019-01-14,"1,361.78",412.52,"1,291.80",58.99
2019-01-15,"1,361.41",411.24,"1,289.40",60.64
2019-01-16,"1,368.82",412.31,"1,293.50",61.32
2019-01-17,"1,369.15",414.02,"1,291.60",61.18
2019-01-18,"1,388.56",411.30,"1,281.30",62.70
2019-01-21,"1,395.78",0.00,0.00,62.74
2019-01-22,"1,384.84",410.10,"1,284.70",61.50
2019-01-23,"1,388.43",411.52,"1,281.90",61.14
2019-01-24,"1,387.55",411.35,"1,280.10",61.09
2019-01-25,"1,392.06",411.62,"1,302.50",61.64
2019-01-28,"1,393.71",412.47,"1,302.50",59.93
2019-01-29,"1,391.78",412.99,"1,310.40",61.32
2019-01-30,"1,401.86",413.66,"1,319.50",61.65
2019-01-31,"1,415.34",412.83,"1,319.80",61.89
2019-02-01,"1,428.06",412.94,"1,317.40",62.75
2019-02-04,0.00,413.49,"1,311.50",62.51
2019-02-05,0.00,414.15,"1,314.10",61.98
2019-02-06,0.00,413.47,"1,305.50",62.69
2019-02-07,0.00,413.47,"1,308.70",61.63
2019-02-08,0.00,413.03,"1,313.30",62.10
2019-02-11,"1,434.57",411.59,"1,306.10",61.51
2019-02-12,"1,433.05",411.81,"1,309.60",62.42
2019-02-13,"1,423.48",411.68,"1,308.10",63.61
2019-02-14,"1,428.60",411.57,"1,311.80",64.57
2019-02-15,"1,416.73",413.36,"1,318.80",66.25
2019-02-18,"1,432.54",0.00,0.00,66.50
2019-02-19,"1,442.40",413.71,"1,338.70",66.45
2019-02-20,"1,441.77",413.82,"1,338.50",67.08
2019-02-21,"1,442.19",413.69,"1,321.20",67.07
2019-02-22,"1,451.99",414.97,"1,326.70",67.12
2019-02-25,"1,441.50",414.19,"1,326.60",64.76
2019-02-26,"1,435.26",413.13,"1,325.20",65.21
2019-02-27,"1,430.87",413.36,"1,321.70",66.39
2019-02-28,"1,437.06",412.83,"1,314.70",66.03
2019-03-01,"1,460.76",413.73,"1,294.50",65.07
2019-03-04,"1,444.69",413.24,"1,287.70",65.67
2019-03-05,"1,440.28",414.17,"1,288.60",65.86
2019-03-06,"1,437.39",413.01,"1,287.20",65.99
2019-03-07,"1,438.92",413.56,"1,286.10",66.30
2019-03-08,"1,425.74",414.33,"1,298.60",65.74
2019-03-11,"1,420.91",413.86,"1,293.30",66.58
2019-03-12,"1,433.36",417.35,"1,301.80",66.67
2019-03-13,"1,428.12",419.42,"1,309.40",67.55
2019-03-14,"1,434.07",418.27,"1,295.80",67.23
2019-03-15,"1,426.80",419.58,"1,302.30",67.16
2019-03-18,"1,423.71",420.00,"1,303.50",67.54
2019-03-19,"1,427.85",420.73,"1,306.30",67.61
2019-03-20,"1,422.40",421.99,"1,312.50",68.50
2019-03-21,"1,428.43",423.67,"1,309.00",67.86
2019-03-22,"1,426.95",424.35,"1,313.40",67.03
2019-03-25,"1,409.82",425.45,"1,321.60",67.21
2019-03-26,"1,412.42",425.73,"1,315.20",67.97
2019-03-27,"1,412.63",426.30,"1,308.50",67.83
2019-03-28,"1,403.86",425.44,"1,290.50",67.82
2019-03-29,"1,414.95",425.61,"1,290.80",68.39
2019-04-01,"1,432.31",426.50,"1,285.70",69.01
2019-04-02,"1,437.42",426.37,"1,290.70",69.37
2019-04-03,"1,449.89",426.90,"1,288.90",69.31
2019-04-04,"1,450.92",427.50,"1,291.10",69.40
2019-04-05,0.00,424.94,"1,291.20",70.34
2019-04-08,"1,470.57",425.23,"1,297.00",71.10
2019-04-09,"1,468.93",424.84,"1,303.50",70.61
2019-04-10,"1,469.83",425.30,"1,304.00",71.73
2019-04-11,"1,471.43",424.60,"1,289.90",70.83
2019-04-12,"1,468.24",426.10,"1,289.20",71.55
2019-04-15,"1,470.75",425.53,"1,286.30",71.18
2019-04-16,"1,461.43",424.90,"1,273.00",71.72
2019-04-17,"1,458.83",425.29,"1,272.10",71.62
2019-04-18,"1,441.22",425.08,"1,273.10",71.97
2019-04-19,"1,449.42",0.00,0.00,0.00
2019-04-22,"1,455.13",424.04,0.00,74.04
2019-04-23,"1,457.70",422.61,"1,269.80",74.51
2019-04-24,"1,449.90",421.12,"1,273.90",74.57
2019-04-25,"1,450.77",421.53,"1,279.00",74.35
2019-04-26,"1,444.12",422.59,0.00,72.15
2019-04-29,"1,446.52",421.99,"1,281.70",72.04
2019-04-30,"1,454.90",422.09,"1,285.40",72.80
2019-05-01,0.00,420.13,"1,278.30",72.18
2019-05-02,0.00,418.41,"1,271.70",70.75
2019-05-03,0.00,418.59,"1,280.20",70.85
2019-05-06,"1,440.54",417.54,"1,282.30",71.24
2019-05-07,"1,457.38",417.29,"1,285.70",69.88
2019-05-08,"1,450.84",414.20,"1,281.70",70.37
2019-05-09,"1,449.69",412.54,"1,284.80",70.39
2019-05-10,"1,455.32",410.08,"1,286.80",70.62
2019-05-13,"1,449.99",408.41,"1,300.90",70.23
2019-05-14,"1,435.41",410.40,"1,297.50",71.24
2019-05-15,"1,451.87",411.99,"1,297.20",71.77
2019-05-16,"1,468.90",413.97,"1,287.00",72.62
2019-05-17,"1,474.80",412.57,"1,277.40",72.21
2019-05-20,"1,477.17",413.38,"1,277.50",71.97
2019-05-21,"1,494.37",413.63,"1,274.40",72.18
2019-05-22,"1,482.50",413.58,"1,272.90",70.99
2019-05-23,"1,468.54",413.02,"1,283.00",67.76
2019-05-24,"1,472.23",414.71,"1,284.20",68.69
2019-05-27,"1,474.00",0.00,0.00,70.11
2019-05-28,"1,477.63",417.42,"1,278.70",70.11
2019-05-29,"1,479.57",415.37,"1,279.00",69.45
2019-05-30,"1,467.87",417.41,"1,288.00",66.87
2019-05-31,"1,454.27",415.96,"1,305.50",64.49
2019-06-03,"1,432.28",416.23,"1,324.20",61.28
2019-06-04,"1,439.53",415.31,"1,326.00",61.97
2019-06-05,"1,438.69",414.38,"1,329.20",60.63
2019-06-06,"1,429.12",415.78,"1,334.10",61.67
2019-06-07,0.00,409.61,"1,340.00",63.29
2019-06-10,"1,437.50",410.71,"1,327.50",62.29
2019-06-11,"1,458.17",412.40,"1,325.90",62.29
2019-06-12,"1,442.14",413.10,"1,331.70",59.97
2019-06-13,"1,458.67",413.18,"1,340.90",61.31
2019-06-14,"1,451.85",412.08,"1,340.70",62.01
2019-06-17,"1,442.74",412.52,"1,339.80",60.94
2019-06-18,"1,442.53",412.14,"1,347.50",62.14
2019-06-19,"1,453.83",411.80,"1,344.00",61.82
2019-06-20,"1,467.35",411.76,"1,386.90",64.45
2019-06-21,"1,468.86",411.23,"1,399.30",65.20
2019-06-24,"1,474.93",412.10,"1,418.10",64.86
2019-06-25,"1,478.47",410.96,"1,422.50",65.05
2019-06-26,"1,479.29",409.95,"1,413.30",66.49
2019-06-27,"1,483.65",408.67,"1,406.00",66.55
2019-06-28,"1,485.46",407.87,"1,410.10",66.55
2019-07-01,"1,500.25",406.23,"1,384.30",65.06
2019-07-02,"1,498.41",403.63,"1,417.20",62.40
2019-07-03,"1,490.59",405.61,"1,413.60",63.82
2019-07-04,"1,487.44",0.00,0.00,63.30
2019-07-05,"1,480.91",404.15,"1,397.50",64.23
2019-07-08,"1,490.38",404.74,"1,394.10",64.11
2019-07-09,"1,485.78",401.66,"1,390.40",64.16
2019-07-10,"1,489.11",403.74,"1,409.90",67.01
2019-07-11,"1,496.24",404.64,"1,407.60",66.52
2019-07-12,"1,491.69",405.57,"1,410.10",66.72
2019-07-15,"1,506.49",405.36,"1,411.60",66.48
2019-07-16,"1,506.47",404.48,"1,407.00",64.35
2019-07-17,"1,505.42",404.29,"1,404.60",63.66
2019-07-18,"1,504.41",403.92,"1,444.20",61.93
2019-07-19,"1,513.80",405.77,"1,436.20",62.47
2019-07-22,"1,493.49",405.87,"1,424.00",63.26
2019-07-23,"1,489.82",406.03,"1,421.30",63.83
2019-07-24,"1,483.30",407.38,0.00,63.18
2019-07-25,"1,485.92",407.36,0.00,63.39
2019-07-26,"1,490.86",406.05,"1,423.00",63.46
2019-07-29,"1,485.71",407.22,"1,419.70",63.71
2019-07-30,"1,494.32",404.92,"1,431.30",64.72
2019-07-31,"1,493.66",403.16,"1,413.30",65.17
2019-08-01,"1,480.58",402.06,"1,443.90",60.50
2019-08-02,"1,471.06",400.35,"1,441.50",61.89
2019-08-05,"1,461.19",399.41,"1,463.70",59.81
2019-08-06,"1,463.20",398.68,"1,474.30",58.94
2019-08-07,"1,453.55",396.04,"1,500.80",56.23
2019-08-08,"1,458.65",400.78,"1,501.60",57.38
2019-08-09,"1,450.58",400.81,"1,497.50",58.53
2019-08-12,"1,457.49",397.80,"1,512.20",58.57
2019-08-13,"1,458.09",397.42,"1,501.70",61.30
2019-08-14,"1,457.51",397.41,"1,516.10",59.48
2019-08-15,"1,456.20",397.87,"1,522.10",58.23
2019-08-16,"1,453.58",397.62,"1,508.60",58.64
2019-08-19,"1,457.55",396.47,"1,494.90",59.74
2019-08-20,"1,453.73",395.45,"1,505.80",60.03
2019-08-21,"1,444.69",395.93,"1,503.50",60.30
2019-08-22,"1,447.89",394.51,"1,493.80",59.92
2019-08-23,"1,452.81",392.44,"1,527.20",59.34
2019-08-26,"1,444.45",391.85,"1,526.90",58.70
2019-08-27,"1,439.13",389.96,"1,542.00",59.51
2019-08-28,"1,448.66",390.36,"1,538.10",60.49
2019-08-29,"1,444.87",388.22,"1,530.00",61.08
2019-08-30,"1,461.12",387.15,"1,523.00",60.43
2019-09-02,"1,471.87",0.00,0.00,58.66
2019-09-03,"1,477.90",386.38,"1,550.00",58.26
2019-09-04,"1,486.78",387.40,"1,555.40",60.70
2019-09-05,"1,485.76",387.95,"1,520.60",60.95
2019-09-06,"1,472.98",386.94,"1,508.60",61.54
2019-09-09,"1,492.00",383.98,"1,500.30",62.59
2019-09-10,"1,489.62",383.60,"1,487.00",62.38
2019-09-11,"1,492.33",384.14,"1,498.30",60.81
2019-09-12,"1,499.34",384.61,"1,500.20",60.38
2019-09-13,0.00,384.62,"1,489.80",60.22
2019-09-16,"1,509.50",386.40,"1,499.20",69.02
2019-09-17,"1,513.61",385.02,"1,502.40",64.55
2019-09-18,"1,500.77",384.04,"1,494.90",63.60
2019-09-19,"1,484.72",385.54,"1,499.50",64.40
2019-09-20,"1,479.40",385.50,"1,516.90",64.28
2019-09-23,"1,492.54",386.24,"1,521.90",64.77
2019-09-24,"1,478.05",385.92,"1,531.30",63.10
2019-09-25,"1,479.46",387.41,"1,504.00",62.39
2019-09-26,"1,475.58",387.82,"1,503.80",62.74
2019-09-27,"1,465.41",387.52,"1,495.90",61.91
2019-09-30,"1,470.27",387.57,"1,472.10",60.78
2019-10-01,0.00,387.57,"1,479.00",58.89
2019-10-02,0.00,388.31,"1,498.90",57.69
2019-10-03,0.00,388.76,"1,506.10",57.71
2019-10-04,0.00,388.62,"1,506.30",58.37
2019-10-07,0.00,384.96,"1,490.80",58.35
2019-10-08,"1,469.43",385.93,"1,497.40",58.24
2019-10-09,"1,470.71",387.24,"1,507.00",58.32
2019-10-10,"1,475.74",387.87,"1,492.00",59.10
2019-10-11,"1,473.01",391.26,"1,482.10",60.51
2019-10-14,"1,470.63",391.74,"1,490.00",59.35
2019-10-15,"1,464.63",392.38,"1,479.50",58.74
2019-10-16,"1,450.27",393.16,"1,487.70",59.42
2019-10-17,"1,446.92",394.47,"1,492.30",59.91
2019-10-18,"1,450.09",392.00,"1,487.20",59.42
2019-10-21,"1,449.21",392.16,"1,481.50",58.96
2019-10-22,"1,449.92",392.19,"1,483.30",59.70
2019-10-23,"1,455.98",391.90,"1,489.00",61.17
2019-10-24,"1,464.35",391.14,"1,500.70",61.67
2019-10-25,"1,468.24",390.72,"1,503.70",62.02
2019-10-28,"1,462.59",390.94,"1,491.40",61.57
2019-10-29,"1,462.99",391.55,"1,485.90",61.59
2019-10-30,"1,466.37",391.03,"1,494.90",60.61
2019-10-31,"1,462.82",389.50,"1,511.80",60.23
2019-11-01,"1,462.40",389.75,"1,511.60",61.69
2019-11-04,"1,463.67",390.51,"1,508.00",62.13
2019-11-05,"1,473.01",390.65,"1,484.70",62.96
2019-11-06,"1,467.80",388.86,"1,490.30",61.74
2019-11-07,"1,462.67",390.98,"1,467.60",62.29
2019-11-08,"1,454.46",390.72,"1,461.70",62.51
2019-11-11,"1,443.03",0.00,"1,455.30",62.18
2019-11-12,"1,454.78",391.86,"1,452.90",62.06
2019-11-13,"1,450.00",390.47,"1,461.50",62.37
2019-11-14,"1,458.33",390.97,"1,466.30",62.28
2019-11-15,"1,455.47",390.76,"1,469.10",63.30
2019-11-18,"1,458.29",388.91,"1,470.30",62.44
2019-11-19,"1,465.11",388.81,"1,474.00",60.91
2019-11-20,"1,469.60",387.99,"1,470.00",62.40
2019-11-21,"1,471.35",387.60,0.00,63.97
2019-11-22,"1,475.48",387.47,"1,466.10",63.39
2019-11-25,"1,491.98",387.55,"1,455.60",63.65
2019-11-26,"1,477.74",386.94,0.00,64.27
2019-11-27,"1,473.49",386.96,"1,453.50",64.06
2019-11-28,"1,473.82",0.00,0.00,63.87
2019-11-29,"1,473.25",386.44,"1,462.70",62.43
2019-12-02,"1,475.79",385.97,"1,461.10",60.92
2019-12-03,"1,475.71",385.64,"1,477.00",60.82
2019-12-04,"1,477.49",386.68,"1,473.20",63.00
2019-12-05,"1,482.87",387.03,"1,474.90",63.39
